acn,caseNumber,completedReferrals,completionDate,finalDecision,pendingReferrals,registrationDate,renewingDivision,renewingOffice,reopenDate,reviewStatus,type
Z1861314,D1396980,[],03/14/2025,Approved w/Conditions,[],03/11/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861313,D1396979,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}]",03/17/2025,Approved w/Conditions,[],03/11/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861312,,[],03/14/2025,Returned Without Action,[],03/11/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1861311,,"[{'agency': 'Department of State', 'referralDate': '04/08/2025', 'closedDate': '04/16/2025'}]",,,[],03/11/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1861310,,"[{'agency': 'Department of Defense', 'referralDate': '03/21/2025', 'closedDate': '03/28/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/21/2025', 'closedDate': '03/26/2025'}, {'agency': 'Department of State', 'referralDate': '03/21/2025', 'closedDate': '03/31/2025'}]",,,[],03/11/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1861309,,"[{'agency': 'Department of Defense', 'referralDate': '03/26/2025', 'closedDate': '04/10/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/26/2025', 'closedDate': '03/31/2025'}]",,,"[{'agency': 'Department of State', 'referralDate': '03/26/2025', 'closedDate': ''}]",03/11/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1861308,,[],03/14/2025,Returned Without Action,[],03/11/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1861307,,[],03/14/2025,Returned Without Action,[],03/11/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1861306,D1396972,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '03/19/2025'}]",03/23/2025,Approved w/Conditions,[],03/11/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1861305,D1396971,"[{'agency': 'Department of Defense', 'referralDate': '03/16/2025', 'closedDate': '03/24/2025'}, {'agency': 'Department of State', 'referralDate': '03/16/2025', 'closedDate': '03/27/2025'}]",04/03/2025,Approved w/Conditions,[],03/11/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861304,,"[{'agency': 'Department of Defense', 'referralDate': '03/21/2025', 'closedDate': '04/18/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/21/2025', 'closedDate': '04/11/2025'}, {'agency': 'Department of State', 'referralDate': '03/21/2025', 'closedDate': '04/18/2025'}]",,,[],03/11/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1861303,G198928,"[{'agency': 'Department of Defense', 'referralDate': '03/17/2025', 'closedDate': '03/19/2025'}]",03/21/2025,Completed,[],03/11/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Commodity Classification Request
Z1861302,D1396969,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '03/24/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/18/2025', 'closedDate': '03/25/2025'}, {'agency': 'Department of State', 'referralDate': '03/18/2025', 'closedDate': '03/25/2025'}]",04/07/2025,Approved w/Conditions,[],03/11/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1861301,D1396968,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}]",03/18/2025,Approved w/Conditions,[],03/11/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1861300,D1396967,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '03/19/2025'}]",03/20/2025,Approved w/Conditions,[],03/11/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Re-Export License Application
Z1861299,D1396966,"[{'agency': 'Department of Defense', 'referralDate': '03/13/2025', 'closedDate': '03/14/2025'}, {'agency': 'Department of State', 'referralDate': '03/13/2025', 'closedDate': '03/17/2025'}]",03/23/2025,Approved w/Conditions,[],03/11/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1861298,D1396965,"[{'agency': 'Department of Defense', 'referralDate': '03/13/2025', 'closedDate': '03/14/2025'}]",04/11/2025,Approved w/Conditions,[],03/11/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1861297,D1396964,"[{'agency': 'Department of Defense', 'referralDate': '03/17/2025', 'closedDate': '04/02/2025'}, {'agency': 'Department of State', 'referralDate': '03/17/2025', 'closedDate': '03/31/2025'}]",04/11/2025,Approved w/Conditions,[],03/11/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1861296,D1396963,[],03/12/2025,Approved w/Conditions,[],03/11/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861295,,[],03/14/2025,Returned Without Action,[],03/11/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1861294,,"[{'agency': 'Department of Defense', 'referralDate': '03/21/2025', 'closedDate': '03/28/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/21/2025', 'closedDate': '03/26/2025'}, {'agency': 'Department of State', 'referralDate': '03/21/2025', 'closedDate': '03/31/2025'}]",,,[],03/11/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1861293,D1396960,"[{'agency': 'Department of Defense', 'referralDate': '03/17/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/17/2025', 'closedDate': '03/19/2025'}]",03/24/2025,Approved w/Conditions,[],03/11/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1861292,D1396959,[],03/12/2025,Approved w/Conditions,[],03/11/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861291,,"[{'agency': 'Department of Defense', 'referralDate': '03/20/2025', 'closedDate': '04/01/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/20/2025', 'closedDate': '03/26/2025'}, {'agency': 'Department of State', 'referralDate': '03/20/2025', 'closedDate': '03/31/2025'}]",,,[],03/11/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1861290,,"[{'agency': 'Department of Defense', 'referralDate': '03/21/2025', 'closedDate': '03/25/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/21/2025', 'closedDate': '03/25/2025'}, {'agency': 'Department of State', 'referralDate': '03/21/2025', 'closedDate': '03/26/2025'}]",,,[],03/11/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1861289,D1396956,"[{'agency': 'Department of Defense', 'referralDate': '03/13/2025', 'closedDate': '03/14/2025'}]",03/26/2025,Approved w/Conditions,[],03/11/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1861288,D1396955,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}]",03/18/2025,Approved w/Conditions,[],03/11/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1861287,,"[{'agency': 'Department of Energy', 'referralDate': '03/21/2025', 'closedDate': '03/26/2025'}, {'agency': 'Department of State', 'referralDate': '03/21/2025', 'closedDate': '03/31/2025'}]",,,"[{'agency': 'Department of Defense', 'referralDate': '04/18/2025', 'closedDate': ''}]",03/11/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Re-Export License Application
Z1861286,,"[{'agency': 'Department of Defense', 'referralDate': '03/21/2025', 'closedDate': '03/25/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/21/2025', 'closedDate': '04/04/2025'}, {'agency': 'Department of State', 'referralDate': '03/21/2025', 'closedDate': '04/18/2025'}]",,,[],03/11/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1861285,,[],03/17/2025,Returned Without Action,[],03/11/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1861284,D1396951,[],03/26/2025,Approved w/Conditions,[],03/11/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861283,,[],03/20/2025,Returned Without Action,[],03/11/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1861282,,[],03/14/2025,Returned Without Action,[],03/11/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1861281,D1396948,"[{'agency': 'Department of Defense', 'referralDate': '03/13/2025', 'closedDate': '03/14/2025'}, {'agency': 'Department of State', 'referralDate': '03/13/2025', 'closedDate': '03/17/2025'}]",03/22/2025,Approved w/Conditions,[],03/11/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1861280,D1396947,"[{'agency': 'Department of Defense', 'referralDate': '03/13/2025', 'closedDate': '03/14/2025'}, {'agency': 'Department of State', 'referralDate': '03/13/2025', 'closedDate': '03/31/2025'}]",04/17/2025,Approved w/Conditions,[],03/11/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1861279,G198927,[],03/13/2025,Returned Without Action,[],03/11/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Commodity Classification Request
Z1861278,D1396946,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/18/2025', 'closedDate': '03/21/2025'}]",03/25/2025,Approved w/Conditions,[],03/11/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1861277,D1396945,[],03/13/2025,Approved w/Conditions,[],03/11/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861276,,[],,,[],03/11/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1861275,D1396943,"[{'agency': 'Department of Defense', 'referralDate': '03/13/2025', 'closedDate': '03/13/2025'}, {'agency': 'Department of State', 'referralDate': '03/13/2025', 'closedDate': '03/17/2025'}]",03/19/2025,Approved w/Conditions,[],03/11/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1861274,D1396942,"[{'agency': 'Department of Defense', 'referralDate': '03/11/2025', 'closedDate': '03/13/2025'}, {'agency': 'Department of State', 'referralDate': '03/11/2025', 'closedDate': '03/13/2025'}]",03/13/2025,Approved w/Conditions,[],03/11/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861273,,[],03/13/2025,Returned Without Action,[],03/11/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1861272,,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '04/17/2025'}]",,,[],03/11/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1861271,G198926,"[{'agency': 'Department of Defense', 'referralDate': '03/20/2025', 'closedDate': '03/26/2025'}]",04/08/2025,Completed,[],03/11/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Commodity Classification Request
Z1861270,,[],,,[],03/11/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Commodity Classification Request
Z1861269,D1396939,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/18/2025', 'closedDate': '03/27/2025'}]",04/03/2025,Approved w/Conditions,[],03/11/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861268,,[],03/17/2025,Returned Without Action,[],03/11/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861267,,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '04/11/2025'}]",,,[],03/11/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
Z1861266,D1396936,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/24/2025'}]",03/24/2025,Approved w/Conditions,[],03/11/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861265,D1396935,"[{'agency': 'Department of Defense', 'referralDate': '03/11/2025', 'closedDate': '03/25/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/11/2025', 'closedDate': '03/13/2025'}, {'agency': 'Department of State', 'referralDate': '03/11/2025', 'closedDate': '03/11/2025'}]",03/25/2025,Approved w/Conditions,[],03/11/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861264,,"[{'agency': 'Department of Defense', 'referralDate': '03/24/2025', 'closedDate': '03/26/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/24/2025', 'closedDate': '03/26/2025'}, {'agency': 'Department of State', 'referralDate': '03/24/2025', 'closedDate': '04/14/2025'}]",,,[],03/11/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1861263,D1396933,"[{'agency': 'Department of Defense', 'referralDate': '03/11/2025', 'closedDate': '03/13/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/11/2025', 'closedDate': '03/12/2025'}, {'agency': 'Department of State', 'referralDate': '03/11/2025', 'closedDate': '03/11/2025'}]",03/13/2025,Approved w/Conditions,[],03/11/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861262,,"[{'agency': 'Department of Defense', 'referralDate': '03/26/2025', 'closedDate': '04/11/2025'}]",,,"[{'agency': 'Department of Energy', 'referralDate': '03/26/2025', 'closedDate': ''}, {'agency': 'Department of State', 'referralDate': '03/26/2025', 'closedDate': ''}]",03/11/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1861261,,[],,,[],03/11/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1861260,D1396930,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}]",03/18/2025,Approved w/Conditions,[],03/11/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Re-Export License Application
Z1861259,D1396929,[],03/13/2025,Approved w/Conditions,[],03/11/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861258,,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '04/16/2025'}, {'agency': 'Department of State', 'referralDate': '03/18/2025', 'closedDate': '04/16/2025'}]",,,[],03/10/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1861257,,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '04/11/2025'}, {'agency': 'Department of State', 'referralDate': '04/14/2025', 'closedDate': '04/15/2025'}]",,,[],03/10/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1861256,,[],,,[],03/10/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1861255,D1396925,"[{'agency': 'Department of Defense', 'referralDate': '03/16/2025', 'closedDate': '03/18/2025'}, {'agency': 'Department of State', 'referralDate': '03/16/2025', 'closedDate': '03/19/2025'}]",03/19/2025,Approved w/Conditions,[],03/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861254,D1396924,"[{'agency': 'Department of Defense', 'referralDate': '03/11/2025', 'closedDate': '03/13/2025'}, {'agency': 'Department of State', 'referralDate': '03/11/2025', 'closedDate': '03/14/2025'}]",03/31/2025,Approved w/Conditions,[],03/10/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1861253,D1396923,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}]",03/17/2025,Approved w/Conditions,[],03/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861252,D1396922,[],03/11/2025,Approved w/Conditions,[],03/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861251,D1396921,"[{'agency': 'Department of Defense', 'referralDate': '03/16/2025', 'closedDate': '03/18/2025'}, {'agency': 'Department of State', 'referralDate': '03/16/2025', 'closedDate': '03/19/2025'}]",03/19/2025,Approved w/Conditions,[],03/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861250,,[],03/12/2025,Returned Without Action,[],03/10/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1861249,D1396919,"[{'agency': 'Department of Defense', 'referralDate': '03/16/2025', 'closedDate': '03/18/2025'}, {'agency': 'Department of State', 'referralDate': '03/16/2025', 'closedDate': '03/18/2025'}]",03/18/2025,Approved w/Conditions,[],03/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861248,D1396918,"[{'agency': 'Department of Defense', 'referralDate': '03/16/2025', 'closedDate': '03/18/2025'}, {'agency': 'Department of State', 'referralDate': '03/16/2025', 'closedDate': '03/18/2025'}]",03/18/2025,Approved w/Conditions,[],03/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861247,D1396917,"[{'agency': 'Department of Defense', 'referralDate': '03/11/2025', 'closedDate': '03/13/2025'}]",03/19/2025,Approved w/Conditions,[],03/10/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1861246,G198924,"[{'agency': 'Department of Defense', 'referralDate': '03/11/2025', 'closedDate': '03/17/2025'}]",03/25/2025,Completed,[],03/10/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Commodity Classification Request
Z1861245,D1396916,"[{'agency': 'Department of Defense', 'referralDate': '03/13/2025', 'closedDate': '03/14/2025'}, {'agency': 'Department of State', 'referralDate': '03/13/2025', 'closedDate': '03/14/2025'}]",03/19/2025,Approved w/Conditions,[],03/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861244,,"[{'agency': 'Department of Defense', 'referralDate': '04/09/2025', 'closedDate': '04/10/2025'}]",,,[],03/10/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1861243,,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/26/2025'}]",,,[],03/10/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1861242,D1396913,"[{'agency': 'Department of Defense', 'referralDate': '03/11/2025', 'closedDate': '03/13/2025'}]",03/13/2025,Approved w/Conditions,[],03/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861241,D1396912,"[{'agency': 'Department of Defense', 'referralDate': '03/17/2025', 'closedDate': '03/18/2025'}, {'agency': 'Department of State', 'referralDate': '03/17/2025', 'closedDate': '03/19/2025'}]",03/21/2025,Approved w/Conditions,[],03/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861240,D1396911,"[{'agency': 'Department of Defense', 'referralDate': '03/14/2025', 'closedDate': '03/18/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/14/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/14/2025', 'closedDate': '03/19/2025'}]",03/19/2025,Approved w/Conditions,[],03/10/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1861239,D1396910,"[{'agency': 'Department of Defense', 'referralDate': '03/11/2025', 'closedDate': '04/10/2025'}]",04/11/2025,Approved w/Conditions,[],03/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861238,,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '04/11/2025'}]",,,[],03/10/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1861237,D1396908,"[{'agency': 'Department of Defense', 'referralDate': '03/13/2025', 'closedDate': '03/20/2025'}, {'agency': 'Department of State', 'referralDate': '03/13/2025', 'closedDate': '03/18/2025'}]",03/21/2025,Approved w/Conditions,[],03/10/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1861236,,"[{'agency': 'Department of Defense', 'referralDate': '04/07/2025', 'closedDate': '04/08/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/12/2025', 'closedDate': '03/26/2025'}, {'agency': 'Department of State', 'referralDate': '04/07/2025', 'closedDate': '04/11/2025'}]",,,[],03/10/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1861235,,[],,,[],03/10/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1861234,,[],03/18/2025,Returned Without Action,[],03/10/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1861233,D1396904,"[{'agency': 'Department of Defense', 'referralDate': '03/17/2025', 'closedDate': '03/18/2025'}, {'agency': 'Department of State', 'referralDate': '03/17/2025', 'closedDate': '03/21/2025'}]",03/25/2025,Approved w/Conditions,[],03/10/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1861232,D1396903,"[{'agency': 'Department of Defense', 'referralDate': '03/11/2025', 'closedDate': '03/13/2025'}, {'agency': 'Department of State', 'referralDate': '03/11/2025', 'closedDate': '03/14/2025'}]",03/19/2025,Approved w/Conditions,[],03/10/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1861231,F1396902,"[{'agency': 'Department of State', 'referralDate': '03/11/2025', 'closedDate': '03/24/2025'}]",03/26/2025,Approved w/Conditions,[],03/10/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Agriculture License Exception Notice
