acn,caseNumber,completedReferrals,completionDate,finalDecision,pendingReferrals,registrationDate,renewingDivision,renewingOffice,reopenDate,reviewStatus,type
Z1857917,D1393831,"[{'agency': 'Department of Defense', 'referralDate': '02/21/2025', 'closedDate': '02/21/2025'}, {'agency': 'Department of State', 'referralDate': '02/21/2025', 'closedDate': '03/07/2025'}]",03/31/2025,Approved w/Conditions,[],02/08/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1857916,D1393830,"[{'agency': 'Department of Defense', 'referralDate': '02/21/2025', 'closedDate': '02/21/2025'}, {'agency': 'Department of State', 'referralDate': '02/21/2025', 'closedDate': '03/06/2025'}]",03/31/2025,Approved w/Conditions,[],02/08/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1857915,D1393829,"[{'agency': 'Department of Defense', 'referralDate': '02/17/2025', 'closedDate': '02/20/2025'}]",02/26/2025,Approved w/Conditions,[],02/08/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1857914,,"[{'agency': 'Department of Defense', 'referralDate': '03/14/2025', 'closedDate': '03/18/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/14/2025', 'closedDate': '03/27/2025'}, {'agency': 'Department of State', 'referralDate': '03/14/2025', 'closedDate': '04/13/2025'}]",,,[],02/08/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1857913,G198640,"[{'agency': 'Department of Defense', 'referralDate': '02/12/2025', 'closedDate': '02/18/2025'}]",03/06/2025,Completed,[],02/08/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Commodity Classification Request
Z1857912,D1393827,"[{'agency': 'Department of Defense', 'referralDate': '02/25/2025', 'closedDate': '03/07/2025'}, {'agency': 'Department of Energy', 'referralDate': '02/28/2025', 'closedDate': '03/03/2025'}, {'agency': 'Department of State', 'referralDate': '02/25/2025', 'closedDate': '03/04/2025'}]",03/11/2025,Approved w/Conditions,[],02/08/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1857911,D1393826,"[{'agency': 'Department of Defense', 'referralDate': '03/13/2025', 'closedDate': '03/17/2025'}, {'agency': 'Department of State', 'referralDate': '03/13/2025', 'closedDate': '03/19/2025'}]",03/20/2025,Approved w/Conditions,[],02/08/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1857910,,[],03/10/2025,Returned Without Action,[],02/08/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Re-Export License Application
Z1857909,,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/18/2025', 'closedDate': '04/17/2025'}]",03/20/2025,Returned Without Action,[],02/08/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1857908,,[],03/31/2025,Returned Without Action,[],02/07/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1857907,,[],,,[],02/07/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1857906,,[],,,[],02/07/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1857905,D1393820,"[{'agency': 'Department of Defense', 'referralDate': '03/14/2025', 'closedDate': '03/17/2025'}, {'agency': 'Department of State', 'referralDate': '03/14/2025', 'closedDate': '03/14/2025'}]",03/18/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857904,,"[{'agency': 'Department of Defense', 'referralDate': '03/15/2025', 'closedDate': '03/18/2025'}, {'agency': 'Department of State', 'referralDate': '03/15/2025', 'closedDate': '04/14/2025'}]",,,[],02/07/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1857903,,"[{'agency': 'Department of Defense', 'referralDate': '03/15/2025', 'closedDate': '03/18/2025'}, {'agency': 'Department of State', 'referralDate': '03/15/2025', 'closedDate': '04/14/2025'}]",,,[],02/07/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1857902,D1393817,"[{'agency': 'Department of Defense', 'referralDate': '03/17/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/17/2025', 'closedDate': '03/21/2025'}]",03/24/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857901,D1393816,"[{'agency': 'Department of Defense', 'referralDate': '03/14/2025', 'closedDate': '03/17/2025'}, {'agency': 'Department of State', 'referralDate': '03/14/2025', 'closedDate': '03/14/2025'}]",03/18/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857900,D1393815,"[{'agency': 'Department of Defense', 'referralDate': '03/04/2025', 'closedDate': '03/17/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/04/2025', 'closedDate': '03/05/2025'}, {'agency': 'Department of State', 'referralDate': '03/04/2025', 'closedDate': '03/18/2025'}]",03/24/2025,Approved w/Conditions,[],02/07/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1857899,D1393814,"[{'agency': 'Department of Defense', 'referralDate': '02/27/2025', 'closedDate': '02/28/2025'}]",03/14/2025,Approved w/Conditions,[],02/07/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1857898,D1393813,"[{'agency': 'Department of Defense', 'referralDate': '02/19/2025', 'closedDate': '02/20/2025'}, {'agency': 'Department of State', 'referralDate': '02/19/2025', 'closedDate': '02/25/2025'}]",03/31/2025,Approved w/Conditions,[],02/07/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1857897,,"[{'agency': 'Department of Defense', 'referralDate': '02/11/2025', 'closedDate': '02/13/2025'}]",,,[],02/07/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1857896,,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/18/2025', 'closedDate': '04/17/2025'}]",,,[],02/07/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1857895,,"[{'agency': 'Department of Defense', 'referralDate': '02/19/2025', 'closedDate': '03/18/2025'}, {'agency': 'Department of Energy', 'referralDate': '02/19/2025', 'closedDate': '03/04/2025'}, {'agency': 'Department of State', 'referralDate': '04/15/2025', 'closedDate': '04/17/2025'}]",,,[],02/07/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1857894,,"[{'agency': 'Department of Defense', 'referralDate': '03/14/2025', 'closedDate': '03/18/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/14/2025', 'closedDate': '03/27/2025'}, {'agency': 'Department of State', 'referralDate': '03/14/2025', 'closedDate': '04/13/2025'}]",,,[],02/07/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1857893,,"[{'agency': 'Department of Defense', 'referralDate': '03/14/2025', 'closedDate': '03/17/2025'}, {'agency': 'Department of State', 'referralDate': '03/14/2025', 'closedDate': '03/25/2025'}]",,,[],02/07/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1857892,,"[{'agency': 'Department of Defense', 'referralDate': '02/24/2025', 'closedDate': '03/26/2025'}, {'agency': 'Department of State', 'referralDate': '02/24/2025', 'closedDate': '03/21/2025'}]",,,[],02/07/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1857891,D1393806,"[{'agency': 'Department of Defense', 'referralDate': '02/18/2025', 'closedDate': '02/19/2025'}]",02/20/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857890,,"[{'agency': 'Department of Defense', 'referralDate': '03/14/2025', 'closedDate': '03/18/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/14/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/14/2025', 'closedDate': '04/08/2025'}]",,,[],02/07/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1857889,,"[{'agency': 'Department of Defense', 'referralDate': '03/14/2025', 'closedDate': '03/24/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/14/2025', 'closedDate': '04/03/2025'}, {'agency': 'Department of State', 'referralDate': '03/14/2025', 'closedDate': '04/13/2025'}]",,,[],02/07/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1857888,G198639,"[{'agency': 'Department of Defense', 'referralDate': '02/27/2025', 'closedDate': '03/05/2025'}]",03/06/2025,Completed,[],02/07/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Commodity Classification Request
Z1857887,,[],03/20/2025,Returned Without Action,[],02/07/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1857886,D1393802,"[{'agency': 'Department of Defense', 'referralDate': '03/13/2025', 'closedDate': '03/14/2025'}]",03/17/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857885,D1393801,"[{'agency': 'Department of Defense', 'referralDate': '02/19/2025', 'closedDate': '02/20/2025'}]",02/21/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857884,,"[{'agency': 'Department of Defense', 'referralDate': '03/24/2025', 'closedDate': '03/28/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/24/2025', 'closedDate': '03/27/2025'}, {'agency': 'Department of State', 'referralDate': '03/24/2025', 'closedDate': '03/26/2025'}]",,,[],02/07/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1857883,,"[{'agency': 'Department of Defense', 'referralDate': '03/21/2025', 'closedDate': '04/01/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/21/2025', 'closedDate': '03/27/2025'}, {'agency': 'Department of State', 'referralDate': '03/21/2025', 'closedDate': '03/31/2025'}]",,,[],02/07/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,HOLD WITHOUT ACTION (04/03/2025),Export License Application
Z1857882,,"[{'agency': 'Department of Defense', 'referralDate': '03/14/2025', 'closedDate': '03/26/2025'}, {'agency': 'Department of State', 'referralDate': '03/14/2025', 'closedDate': '03/18/2025'}]",,,[],02/07/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1857881,D1393797,[],02/18/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857880,D1393796,"[{'agency': 'Department of Defense', 'referralDate': '02/17/2025', 'closedDate': '02/20/2025'}]",02/26/2025,Approved w/Conditions,[],02/07/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1857879,F1393795,"[{'agency': 'Department of State', 'referralDate': '02/10/2025', 'closedDate': '02/14/2025'}]",02/14/2025,Approved w/Conditions,[],02/07/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Agriculture License Exception Notice
Z1857878,,"[{'agency': 'Department of Defense', 'referralDate': '03/14/2025', 'closedDate': '03/19/2025'}]",,,[],02/07/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Commodity Classification Request
Z1857877,G198637,[],04/16/2025,Completed,[],02/07/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Commodity Classification Request
Z1857876,D1393793,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}]",03/17/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857875,,[],03/24/2025,Returned Without Action,[],02/07/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1857874,,[],02/24/2025,Returned Without Action,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857873,,[],,,[],02/07/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Re-Export License Application
Z1857872,D1393789,"[{'agency': 'Department of Defense', 'referralDate': '02/24/2025', 'closedDate': '03/07/2025'}]",03/12/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857871,,[],,,[],02/07/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Re-Export License Application
Z1857870,,[],02/08/2025,Returned Without Action,[],02/07/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Agriculture License Exception Notice
Z1857869,D1393785,"[{'agency': 'Department of Defense', 'referralDate': '02/19/2025', 'closedDate': '02/21/2025'}]",02/24/2025,Approved w/Conditions,[],02/07/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1857868,,[],03/12/2025,Returned Without Action,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857867,,[],,,[],02/07/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Commodity Classification Request
Z1857866,,"[{'agency': 'Department of Defense', 'referralDate': '03/26/2025', 'closedDate': '04/04/2025'}, {'agency': 'Department of State', 'referralDate': '03/26/2025', 'closedDate': '03/31/2025'}]",,,[],02/07/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1857865,D1393782,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}]",03/21/2025,Approved w/Conditions,[],02/07/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1857864,,[],02/13/2025,Returned Without Action,[],02/07/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1857863,D1393780,[],02/18/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857862,D1393779,"[{'agency': 'Department of Defense', 'referralDate': '03/14/2025', 'closedDate': '03/18/2025'}, {'agency': 'Department of State', 'referralDate': '03/14/2025', 'closedDate': '03/18/2025'}]",03/19/2025,Approved w/Conditions,[],02/07/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1857861,D1393778,"[{'agency': 'Department of Defense', 'referralDate': '02/24/2025', 'closedDate': '03/06/2025'}, {'agency': 'Department of Energy', 'referralDate': '02/24/2025', 'closedDate': '03/10/2025'}, {'agency': 'Department of State', 'referralDate': '02/24/2025', 'closedDate': '03/07/2025'}]",03/12/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857860,,[],03/24/2025,Returned Without Action,[],02/07/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1857859,D1393776,"[{'agency': 'Department of Defense', 'referralDate': '02/14/2025', 'closedDate': '02/25/2025'}, {'agency': 'Department of Energy', 'referralDate': '02/14/2025', 'closedDate': '03/03/2025'}, {'agency': 'Department of State', 'referralDate': '02/14/2025', 'closedDate': '02/21/2025'}]",03/04/2025,Approved w/Conditions,[],02/07/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1857858,,[],,,[],02/07/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Commodity Classification Request
Z1857857,,"[{'agency': 'Department of Defense', 'referralDate': '03/14/2025', 'closedDate': '04/11/2025'}, {'agency': 'Department of State', 'referralDate': '03/14/2025', 'closedDate': '04/13/2025'}]",,,[],02/07/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1857856,,[],02/13/2025,Returned Without Action,[],02/07/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1857855,D1393773,"[{'agency': 'Department of Defense', 'referralDate': '02/14/2025', 'closedDate': '02/18/2025'}, {'agency': 'Department of State', 'referralDate': '02/14/2025', 'closedDate': '02/25/2025'}]",03/04/2025,Approved w/Conditions,[],02/07/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1857854,D1393772,[],02/18/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857853,,[],02/13/2025,Returned Without Action,[],02/07/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1857852,D1393770,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/13/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}]",03/14/2025,Approved w/Conditions,[],02/07/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1857851,,"[{'agency': 'Department of Defense', 'referralDate': '03/19/2025', 'closedDate': '03/25/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/19/2025', 'closedDate': '04/03/2025'}, {'agency': 'Department of State', 'referralDate': '03/19/2025', 'closedDate': '03/26/2025'}]",,,[],02/07/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1857850,,[],,,[],02/07/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Re-Export License Application
Z1857849,D1393767,[],02/18/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857848,,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/25/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/12/2025', 'closedDate': '03/26/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/19/2025'}]",,,[],02/07/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1857847,D1393765,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/13/2025'}]",03/17/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857846,,[],03/10/2025,Returned Without Action,[],02/07/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1857845,,"[{'agency': 'Department of Defense', 'referralDate': '03/20/2025', 'closedDate': '03/24/2025'}, {'agency': 'Department of State', 'referralDate': '03/20/2025', 'closedDate': '03/26/2025'}]",,,[],02/07/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1857844,D1393762,"[{'agency': 'Department of Defense', 'referralDate': '02/14/2025', 'closedDate': '02/19/2025'}, {'agency': 'Department of State', 'referralDate': '02/14/2025', 'closedDate': '03/06/2025'}]",03/06/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857843,,[],,,[],02/07/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Re-Export License Application
Z1857842,D1393760,"[{'agency': 'Department of Defense', 'referralDate': '02/14/2025', 'closedDate': '02/18/2025'}]",03/12/2025,Approved w/Conditions,[],02/07/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1857841,,[],,,[],02/07/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Commodity Classification Request
Z1857840,,"[{'agency': 'Department of Defense', 'referralDate': '02/19/2025', 'closedDate': '02/19/2025'}, {'agency': 'Department of State', 'referralDate': '02/19/2025', 'closedDate': '02/19/2025'}]",02/19/2025,Returned Without Action,[],02/07/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1857839,,"[{'agency': 'Department of Defense', 'referralDate': '03/14/2025', 'closedDate': '03/18/2025'}, {'agency': 'Department of State', 'referralDate': '03/14/2025', 'closedDate': '04/01/2025'}]",,,[],02/07/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1857838,,[],,,[],02/07/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1857837,D1393756,"[{'agency': 'Department of Defense', 'referralDate': '02/14/2025', 'closedDate': '02/18/2025'}]",02/27/2025,Approved w/Conditions,[],02/07/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1857836,,[],,,[],02/07/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,HOLD WITHOUT ACTION (02/11/2025),Export License Application
Z1857835,,"[{'agency': 'Department of Defense', 'referralDate': '04/01/2025', 'closedDate': '04/10/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/12/2025', 'closedDate': '03/17/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/28/2025'}]",,,[],02/07/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Re-Export License Application
Z1857834,,[],03/24/2025,Returned Without Action,[],02/07/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1857833,D1393752,[],02/18/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857832,D1393751,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/13/2025'}]",03/17/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1857831,D1393750,"[{'agency': 'Department of Defense', 'referralDate': '02/20/2025', 'closedDate': '02/21/2025'}, {'agency': 'Department of State', 'referralDate': '02/20/2025', 'closedDate': '02/26/2025'}]",02/26/2025,Approved w/Conditions,[],02/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
